102,Stralingsdeskundige
61,Excell de base
71,EXTRUSIEPROCES IN NIEUWE TECHNOLOGIE
71,Warmtetechnieken
91,Basisopleiding palliatieve zorg voor zorgkundigen en verpleegkundigen uit een WZC
41,Stockeren 'Groot Gerief' (120u)
11,Educateur en diabétologie
23,Grieks richtgraad 2
71,Techniek en onderhoud Technique et maintenance Human Machine Interface (Protool Pro)
91,La relation d'aide dans les soins: un pas vers l'empathie
81,Watergeefstrategie
31,Certificat interuniversitaire en victimologie et psychotraumatologie
91,Palliatieve zorg te Peer, Hasselt en Genk
98,Formation Interdisciplinaire en geriatrie en psychogériatrie
40,Postgraduaat vastgoed
91,Postgraduaat Massage-en bewegingsleer
102,Arbeidswelzijn Bien-être au travail Arbeidsveilig gedrag voor teamleaders en operationele medewerkers
53,Geologie
41,Sales Representative (SP3)
91,Banaba in de creatieve therapie schijf 2
91,Palliatieve zorg - basisopleiding (palliatief netwerk Mechelen vzw)
31,Basisvorming voor militanten uit maatwerkbedrijven - Jaar 2 
71,Preventief onderhoud (TPM)
92,Bachelor in de geriatrische gezondheidszorg
11,FRONT LINE LEADERSHIP
91,Parkinsonzorg (logopedie-neuropsychologie-kinesitherapie-ergotherapie-verpleegkunde en dieetleer)
41,HR BIJSCHOLING - 40 u
91,Gestalt Therapie Opleiding (GTO) 2016-2017
3,La communication (les bénéfices de l'asservité) et la gestion de l'agression verbale
91,Postgraduaat psychiatrie M1+M2
21,Illustrator
72,Voedingsspecifiek Specifique alimentaire Les entremets - Desserten
21,Theater- en filmwetenschap
73,Dakdekker metalen dak
31,Economische wetenschappen
71,Gebruik Elektronisch Bewonersdossier
81,Tuinbouwarbeider
71,Mécanique et électromécanique Open Hardware dans les proj
49,Coaching.
71,Functionering afdeling energie en fluida detailprogramma
31,Postgraduaat Opleiding Psychotherapie-jeugden context
71,Installateur centrale verwarming
11,Diriger une equipe
41,MID LEVEL MANAGEMENT DEVELOPMENT - 40 u
100,Beroepsopleiding dienstverleners ledenbeheer 2016-2017
11,DEVELOPPER SON LEADERSHIP CHEZ AUTOMATIC SYSTEMS
71,Draaier Frezer
72,Food Technology
73,Hoogtewerker
32,Journalist
92,Certificat d'université Coordination des soins oncologiques
91,module "zorgkundige"
41,Taxes and management accounting
81,Staltechnieken voor pluimvee 1d
41,SS Première partie de la qualité totale
91,Desinfectie en sterilisatietechnieken in het ziekenhuis
71,Techniek en onderhoud Technique et maintenance Automaintenance
71,Injection des matières plastiques
23,Nederlands voor beginners
73,Aannemer dakgebinte
41,PIMS opleiding HRBP's.
61,Mail for windows
91,Verpleegkunde
41,Postgraduaat publiek en sociaal profit management
92,Bij- en nascholing geriatrische voedingszorg en -beleid
61,Suite Office
91,Introductie Palliatieve zorg : Palliatief Referent
42,familiale bemiddeling
92,verkort traject bachelor orthopedagie voor houders van een bachelor diploma in het kleuter , lager of secundair onderwijs
71,Usinage 5 axes sur Multitâches
54,Introduction aux statistique
73,Rioolleggers
81,Teeltmedewerker sierteelt : keuze uit azaleateelt, jongplantbedrijven, kamerplanten, perkplanten en buitenteelten 1 volledige dag
102,Arbeidswelzijn Bien-être au travail Veilig Werken
102,Travailler en milieu ATEX
72,B.02 Fabricatie van wanden voor houtskeletbouw
91,Postgraduaat palliatieve zorg
91,Postgraduaat Diabetes educator
91,Eduwond: postgraduaat stomatherapie en wondzorg 
91,Opfriscursus helpsters/verzorgenden, Gent
71,Hoogfrekwent lijmpersbedienaar
23,Nederlands - Maatschappelijk functioneren
73,Schilder - behanger - vloerbekleding
71,Industrial Sciences: Electronic Engineering
41,CI - Certificaat in personenbelasting
91,Navorming " Verpleegkundige gespecialiseerd in de peri-operatieve zorg" (exclusief radioprotectie!)
91,Postgradauaat geestelijke gezondheiszorg en psychiatrie
102,Preventie arbeidsongevallen en veilig omgaan met machines 1d in de tuinaanleg 1d
72,Voedingsspecifiek Specifique alimentaire Sierdegen
72,Lean Productiemanagement en productieplanning
82,Boomtechnisch adviseur
102,Specialisatiemodule tot Preventieadviseur in de Psychosociale aspecten
31,Les nouvelles réalités culturelles, sociales et économiques dans le monde du travail & Bien-être des travailleurs avec ou sans emploi – Niveau 2
104,Vervolmakingsopleiding Bestuurder interne transportmiddelen
23,Engels: professionele gids/reisleider richtgraad 3
11,Schakelprogramma: master onderwijs- en opleidingswetenschappen
71,Ultrasons niveau 1
91,psychiatrie et santé mentale: saison 2 Gestion globale de l'agressivité + CAMP (contrôle de l'agressivité par le maîtrise physique)
41,Project Management: Pipeline level 2/Stakeholders management.
41,Manager son équipe sur le terrain
71,SolidWorks introduction
92,Projet d'amélioration de la prise en charge précoce des personnes en difficulté d'insertion
70,TECHNIQUE - DEVISAGE
61,Microsoft Skype Enterprise Server
31,Emotion-focused therapie level 2
51,Biophysics, Biochemistry and Biotechnology
71,Agrément RWC-B
71,Eplan Pro Panel
73,Siermetselen
91,Bachelor in de verpleegkunde (werkstudenten)
91,Permanente vorming 'Neurovasculaire zorg '
31,Algemene vorming Themavorming ‘werknemersvertegenwoordigers in de geglobaliseerde economie’
70,Productieoperatoren op maat (10 daagse)
92,Formation à la thérapie famililialie et à l'inetvention systémique/ troisième anée
92,Gespecialiseerde opleiding  in de oncologische zorg
21,Juweelontwerper
71,Renault-Picker : Renault-Binning/Pick/Pack (40u)
22,Wijsbegeerte
71,Microcontrollers
71,Programmeerbare sturing Allen Bradley SLC 500
23,Italien
3,Communicatieve vaardigheden en leiderschapsvaardigheden
11,1718 Voortgezette Vorming
102,Specifieke aanvullende vorming voor veiligheidscoördinatoren, niveau A
72,Operator voorbereiding kaardgarenspinnerij
41,Certified business process manager
104,Nascholing vakbekwaamheid beroepschauffeurs 1
41,Master in food en retail marketing
31,kinderpsychiatrie groepsleiding. 
11,Doorgroeiopleiding
71,INTERNE OPLEIDING CELVERANTWOORDELIJKE LASWERKEN
92,Nieuwe medewerkers - maatschappelijk werkers
70,OTJ TRAINING VIGANO
92,Masterclass start to work in een woon- en zorgcentrum
81,Teeltmedewerker in de glasgroenteelt (paprika-, tomaat-, komkommer- en slateelt)
71,VWB Robot VRS guide de dépannage
91,Verkort traject Verpleegkunde voor vroedvrouwen
23,Western Literature
41,Basisopleiding Business Process Analyst.
41,Facilitair management
104,VRACHTWAGENTECHNIEK
104,Documents: contrat de transport, CMR (convention relative au contrat de transport international de Marchandise par route) constat d'accident
71,Programmation de robots de soudage
61,Administering Windows Server 2012
48,Post-academische vorming Sociaal Recht
104,Heftruck - reachtruck
3,Terugkomdag peterschap
103,Xparc training
61,ERP niveau 1
91,Referentieopleiding palliatieve zorg
91,Brugprogramma: professionneel gerichte bachelor in de verpleegkunde
71,Technische vorming energie en fluida
73,Vloerder
71,basisopleiding monitor in een beschutte werkplaats
73,Plafonneur
41,Basisvorming ondernemingsraad w&d - jaar 2
11,Postgraduaat adventure education - ervaringsleven in buitenactiviteiten
91,Basisvorming voor verzorgenden en logistiek medewerkers te Zellik
61,Toegepaste informatica
92,Certificat donnant lieu au titre de personne de référence pour la démence
31,Onderhandelen met overtuigingskracht 1
71,Analyse vibratoire off-line
41,Algemene vaardigheden en arbeidsattituden en werk, loon, sociale zekerheid
42,Certificat interuniversitaire en mediation: formation specialisée et interdisciplinaire à la mediation civile et commercial et à la mediation sociale ( en abrégé et ci-après:MMCS)
41,OPLEIDING INTERNE LOGISTIEK
3,mentoropleiding
104,Werken met minigraafmachines
49,Coaching, supervisie et teambegeleiding
91,Opleiding gespecialiseerd verpleegkundige respiratie en ventilatie
91,Formation à l'accompagnement des étudiants en soins infirmiers et sages-femmes en stage : le tutorat - module 2
73,Aanleggen van verhardingen (tegeks, klinkers, kasseien en waterdoorlaatbare verhardingen) 3 volledige dagen
81,Aanleg en beheer van bloemweiden 1 volledige dag
41,Start To Welcome in een WZC
23,Taalkunde
90,Le bien-être dans son cadre de travail
91,Postgraduaat diabeteseducator
82,Vellen van bomen onder spanning
101,PICK EN GO KITSPICKERS
81,Teeltmedewerker sierteelt (azalea, jongplantbedrijven, kamerplante, perkplanten, buitenteeten)1d
91,Permanente vorming 'Nutritie'
71,Verstekkapmachine instellen/bedienen
61,Module 15 : Cisco CCNA (Version 5) Partie 4 : Seconde parti
91,opleiding voor de regularisatie van apotheekassistent: pakket B
92,Beroepsopleiding Maatschappelijk Werk 2016-2017
91,Herbronningsreeks voor verzorgenden - Herbron VZ4 te Brussel
41,Voortgezette Vorming 2017: Jobs, jobs, jobs: top of flop?
71,OPERATOR GIETERIJ - 120 u
104,OPLEIDING EXPEDITIE
40,Openbare besturen
41,LEADERSHIP COMPETENCE PROGRAM (LCP)
71,Les techniques d'alignement
104,HEFTRUCK
41,Competentiemanagement Management des compétences Structureren van evolutie- en evaluatiegesprekken
41,Schakelprogramma: master communicatiewetenschappen
71,MIG-MAG lassen
71,NC boormachinebedienaar 
91,Neuroverpleegkunde
101,Adapted Physical Activity (EM)
91,Opleiding verpleegkunde + verpleegkunde werktraject - afstandsonderwijs
73,Toegepaste wetenschappen: architectuur
102,Poetsen in een thuisomgeving
71,CATIA/ENOVIA DMU
22,Gids
92,Formation pour le secteur de l'accueil et de l'hébergement des personnes agées option :GESTION DE MAISONS DE REPOS MR-MRS
11,Devenir formateur
52,Groenzorg
91,Referentieverpleegkunde diabetologie
71,Renault Partsline Service Desk
21,Animation artist
72,Stoffeerder vervolmaking
72,Subsector Subsectorielles FGBB VZW
71,Bedienen non-woven lijn achteraan/conduire la ligne de non-tissés (à l'arrière)
41,Opleiding eerstelijnsverantwoordelijken
41,Certificat interuniversitaire et hautes écoles en management innovant des organisation et réseaux de soins (MIORS)
104,OTJ BASISOPLEIDING MEERIJDEN
84,Bij - en nascholing Proefdierkunde
92,Tweejarige opleiding tot hulpverlener bij alcohol- en drugproblemen (2018-2019)
73,Omheinen van terreinen 1 volledige dag 
71,Bio-ingenieurswetenschappen: landbouwkunde
73,Conservatie-restauratie
91,Methodische behandelingsconcepten bij leer- en ontwikkelingsproblemen 
102,Adviseur ergonomie
71,TIA PORTAL BASIS
41,Formation d'initiation des citoyens acteurs dans leur milieu de vie et de travail
71,Électricité base tension (BA4-BA5)
92,Kinderbetreuer
41,Postgraduaat douane en accijnzen
71,Programmation CNC Mitsubishi M700
102,Conseiller en prevention niv 3
71,TELECOM - Les ondes radio et le WI-FI
72,Voedingsspecifiek Specifique alimentaire Technologie des salles propres
91,Posthogeschoolvorming Neonantologie
22,Etische procesbegeleider in de gezondheidszorg
73,Rural Development (EM)
71,Opleidingen technieker procesautomatisatie - intern (Bart Van De Watering)
73,Toegepaste wetenschappen: bouwkunde
73,Buitenschrijnwerk plaatsen
71,Tournage CNC
84,Kunstmatige inseminatie voor varkens 2 volledige dagen
104,Vrachtwagenbestuurder
102,EHBO nijverheidshelper (met attest) 3d
23,Turks richtgraad 2
91,Permanente vorming referentiepersoon pijn 
41,Financiële en fiscale aspecten van vastgoed
41,People and Business Management Learning Programm (PBM3)
41,Basisopleiding PIMS
102,Basiskennis Preventieadviseur
61,Informatica Informatique Database
41,Antwerpen Themamodule Communicatie met de achterban
31,Creatieve therapie
72,Voedingsspecifiek Specifique alimentaire Glutenvrij
71,Analyse vibratoire on-line
81,Pakwerker
53,Controle pour magnétoscopie - niveau 1
102,Preventieadviseur niveau 2 - 120
104,Shunting Driver Theorie
71,AUTOMOBIEL ASSEMBLAGE - 72 u
71,WPS Office
70,Ontwikkelingstraject technisch productieoperator
71,TOJ INSTALLATIES ROOSTERIJ
91,Basisvorming voor verzorgenden en logistiek medewerkers, Malle
41,Q RL : STOCKEREN R EN B
91,Zusatzausbildung wundpflege, module 1 et module 2
104,5 daagse heftruck opleiding
92,Bachelor in de pediatrische gezondheidszorg (banaba)
91,Beroepsopleiding module tot zorgkundige 275 Wijgmaal
71,Electriciteit en verlichting op land- en tuinbouwmachines
92,Postgraduaat Equicoaching
61,Logiciel ORCAD 
91,Pflegehelfer - Zuzatsmodul
23,Zweeds richtgraad 2
71,AUTOMOBIEL ASSEMBLAGE - 48 u
23,Taaltraining Waystage A2 ERK Frans (Bedrijfsinterne opleiding van VASCO GROUP NV)
41,1e lijns leidinggevende in de magazijnlogistiek
11,Train-de-trainer 2d
61,Introduction au framework.NET partie 4 - ASP.Net + MVC
61,DesignCad
92,Opleiding kindertherapie
91,Farmaceutisch technisch assistent
73,Waterdichtingssystemen en Betonherstelling
72,Presseur de balles
71,HEIDENHAIN KOFFER
41,SAP MODULE MM
91,Certificat universitaire et ingéniérie pharmaceutique et technologie industrielle
102,Certificat de spécialisation PIT
71,CNC bediening en programmeren
102,Postgraduaat de ergotherapeut komt thuis
71,Siemens S7: S7-200 formation système (F-S7200)
91,Intitulé : Infirmier relais en soins de plaies
41,Aankoopmakelaar
72,Voedingsspecifiek Specifique alimentaire Varia: Verpakking
91,Hef- en tiltechnieken 1d
91,Referentiepersoon pijn
61,Autocad 2D
80,Parcours vaste planten en heesters
41,Informatiemanagement
71,VOICE PICKING VOOR KITS PICKERS
71,Elektriciteit en verlichting op land- en tuinbouwmachines
72,Kaasmeester
72,Voedingsspecifiek Specifique alimentaire Vlees: Grondstoffen: Gevogelte
102,Basisopleiding ergonoom.
11,Formation continue pour travailleurs du secteur
71,TECHNOLOGIES INDUSTRIELLES - Activité DRONE
91,Formation en pédiatrie et néonatologie
73,Professioneel plaatsen van afsluitingen
31,Postgraduaat psychotherapie jeugd en context - 4e cyclus - jaar 1
71,Verspaningstechnologie CNC frezen, opspantechnieken, snijgereedsschappen
71,Soudage et Brasage
102,Introductie omgangskunde poetspersoneel, Hasselt
41,Communication et gestion d'equipe
71,IWE (International Welding Engineer) sur deux ans
41,De politieke en vakbondshefbomen op Europees niveau begrijpen en de vakbondsstrategieën in afwachting van de verkiezingen van 2018 en 2019
71,Mecanique generale
91,Permanente vorming: overgangsbepalingen inzake bijzondere beroepstitel in de pediatrie en neonatologie
101,Opleiding zaaltechnieken
42,Bemiddelen in familiezaken - specialisatie
41,Conditions de travail et bien-être - Revenus et fiscalité
72,Kwaliteitszorg Sécurité alimentaire et qualité Traçabilité pour opérateur de conditionnement en industrie alimentaire: bases théoriques
71,A Thinking (bedrijfsinterne opleiding bij KAUTEX TEXTRON BENELUX BVBA)
91,Spécialisation en Soins intensifs et aide médicale urgente (SIAMU)
101,Permanente make-up specialist
50,Bachelor in biomedische laboratoriumtechnologie - werktraject
104,Heftruckbestuurders gevorderden 2 volledige dagen
70,opleidingsplan ter erkenning van technieker en receptionisten
41,TRAINING ON THE JOB NIEUWE MEDEWERKERS
71,Operator ringspinmachine
91,Evidence based nuse practice
31,Jaaropleiding: de wolf en de zeven geitjes: systeemtherapeutisch werken met het hechtingsperspectief
41,Management Elektronisch Bewonersdossier
91,Referentieverpleegkundige ziekenhygiëne
72,Restauratievakman Fineer
71,Pelles hydrauliques
103,Mobiele bewaking
61,BUREAUTIQUE - Google Docs
71,Techniques du froid M1 : bases
91,Permanente vorming ‘revalidatie multidisciplinair’ 
72,OPLEIDING TEXFINITY
92,Bachelor in het Sociaal werk, aansluitingstraject (62SP)
90,Leefstijlcoach
71,Electrotechnicien qualifié en technique automobile (EFK)
73,Klinken
104,Vrachtwagenchauffeur
21,Postgraduaat creatives moves
102,Multidisciplinaire Basisvorming Preventieadviseur niveau 2
72,Beroepsopleiding Stikwerk
84,Kunstmatige insematie voor varkens
41,Comptes annuels et entreprise - Expression et communication - Revenus et fiscalité
11,Beter en efficiënt opleidinden
91,HBO5-verpleegkunde (traject werkende student: modulaire beroepsbepaling verpleegkunde)
71,BTV1
41,1718 Efi voor beginners
71,Bedienaar droogfrekwent lijmpers
41,PBM2-02-SW
53,PCP
23,Talen
71,Metteurs au point banc d'essai
61,Inventor - basis
71,Basistechnieken lassen 4 voll dagen
21,Horlogemaker-hersteller
91,Posthogeschool Neonatologie
103,Erfgoedbewaker - bekwaamheidsattest bewakingsagent
41,Uitoefening van een mandaat in een overlegorgaan: de syndicale delegatie (1ste jaar)
73,Plan lezen en uitzetten van plangegevens 2d
92,Bijzondere beroepsbekwaamheid geriatrische verpleegkunde 12-13
71,TIG-lassen
72,Subsector Subsectorielles Naredi
91,Permanente vorming verpleegkundig pijnconsulent 1ste jaar
41,Commerciële en financiële vaardigheden Aptitudes commerciales et financières Commercieel
71,Lasser Monteerder TIG
91,Postgraudaat vroegdetectie en vroegbegeleiding 
100,M01 - sergeant - bevelvoering en brandbestrijding
50,Wetenschappen
23,Taallessen Duits Van Hool nv
71,Programmation CNC - Siemens S7 - Sys 1
91,Referte palliatieve zorg
53,Cours de Base: section Chimie
71,Medewerker technische dienst
91,Jaaropleiding : De Bremer Stadsmuzikanten. Samen werken en leiding geven in de hulpverleningssector
41,Session de clôture "management opérationnel d'une carrosserie"
91,Permanente vorming klinische psychodiagnostiek voor kinderen
91,Führungskraft in der Pflege
81,Hydraulica op land- en tuinbouwmachines 3 volledige dagen
41,Training, motivatie en sensibilisering
61,Informatica Informatique Integrated software
72,Kwaliteitszorg Sécurité alimentaire et qualité Lien entre référentiels (HACCP, ISO 9001, BRC, IFS, ISO 22000)
84,Kunstmatige inseminatie voor rundvee 4 volledige dagen
91,Soleclare - Renforcer notre qualité de présence dans nos prises en soin auprès du patient en psychiatrie
102,Certificat en training autogene et gestion du stress
91,Therapiedier
73,Herstellen van beton
72,Basisiopleiding voedingsnijverheid
91,4 jarige opleiding Relatie- en Gezinstherapie
91,Orthopedie
23,Formation Anglais intitulés
91,Permanente vorming Geestelijke Gezondheidszorg en psychiatrie module 3 : samen veerkrachtig in zorg
61,Introduction au framework.NET partie 1 - C#
41,BATCH VOICE DIRECTED PICKING AND PACKING
71,Algemene onderhoudstechnieken
61,VPS softskills (40 u)
21,Musicologie
31,Toegepaste economische wetenschappen: handelsingenieur in de beleidsinformatica
31,permanente vorming Psychoanalytische Therapie met kinderen en jongeren vanuit Freudiaans perspectief
72,Production de yaourt
71,Conversion des installations frigorifiques (Drop-in ou Retr
92,Observatie, registratie en communicatie in een WZC
71,Techniek en onderhoud Technique et maintenance Operatoren / Moteurs
81,Herkennen en bestrijden van bacterievuur 0,5d
81,Aanleggen van houten terrassen
73,Aannemer binnenschrijnwerk
81,Aanleggen van vijvers basis 2d
73,Coffreur
41,Professioneel verkopen-opleiding verkopers
91,Deeltijdse polyvalente opleiding voor verzorgenden, Antwerpen
92,Voorbereidingsprogramma naar de master sociaal werk voor de academische bachelors sociale agogiek, orthopedagogiek, pedagogiek en onderwijskunde, politieke en sociale wetenschappen of psychologie
91,N'Feraido: un ârt de naître, gestes obstéopathiques au services de la maternité, cycle 2: la mère et le nouveau-né
72,MAGAZIJNIER
71,Koelmonteur
73,Hoogtewerker 2 volledige dagen
71,Aluminium schrijnwerk
91,Professionele bachelor in de verpleegkunde via route 33: opleidingsfase voorbereidende module
23,Taal
61,Postgraduaatsopleiding Internet of Things
41,GESTION ET COMMUNICATION - Leadership
71,SD-18149 vervolgtraining Crane Maintenance Elektrisch, Koneductor, KC coderingen, Storing zoeken en Siebel Remote
70,OTJ PUNCH ZACHTE LIJN (Z4792)
91,Master in de verpleeglunde en de vroedkunde
102,EHBO-nijverheidshelper
71,Bedienaar meerspillige boormachine
52,Postgraduaat Energiecoördinator
101,Host/hostess op een toeristische bestemming
71,Techniek en onderhoud Technique et maintenance Lassen
91,Mesures Transitoires en pédiatrie et néonatologie
104,OPL. POOLMEDEWERKERS : STOCKEREN MET REACHTRUCK
61,Sketchup - Initiation
91,Schakelprogramma master in de verpleegkunde en vroedkune en master in de verpleegkunde en vroedkunde
71,Culture sûreté nucléaire
72,Voedingsspecifiek Specifique alimentaire Principes de la lyophilisation
71,CATIA V5
72,Vleestechnologie
99,Bachelor in de voedings- en dieetkunde
71,PHOENIX PLC 40
73,SCHILDEREN - 264
71,Gecertificeerd aspirant- installateur van hernieuwbare energie - thermische zonne-energiesystemen - sanitair warm water
91,Kinaesthetics - Aufbaukurs
71,Industriële elektriciteit
91,Basiscursus palliatieve zorg 1/2013
92,Bachelor in de sociale gezondheidszorg (banaba)
41,OTJ NIEUWE MEDEWERKER (KWALITEITSINSPECTOR)
72,Restaurator van handgemaakte tapijten
41,BEDRIJFSOPLEIDINGSPLAN 2017
71,Lasserkwalificaties
91,Posthogeschoolvorming  referentievroedvrouw diabetes
73,Dekvloerlegger
61,HR SOFTWARE EN RAPPORTERING - STERN
91,Acupuntuur
3,NYRSTAR Belgium Catalyst Workshop - breder leiderschap
91,Formation à la thérapie brève orientée solutions - niveau 2
23,Chinees richtgraad 2
101,Maatwerk gemengd
61,Java - Perfectionnement
41,Productiemanagement training voor beschutte werkplaatsen
91,Postgraduaat dysfagie
102,VCA basis 1 volledige dag
91,Bij- en nascholing: centrale sterilisatiemedewerker
71,Chemical and Materials Engineering
72,Voedingsspecifiek Specifique alimentaire Basisopleiding zuivelindustrie
72,Voedingsspecifiek Specifique alimentaire Vlees: Varia: Slicing
41,Leer- en ontwikkelingstraject leidinggeven voor supervisors en teamleaders
71,Techniek en onderhoud Technique et maintenance Storingen opzoeken en wijzigen van Siemens S7-300 opstellingen
104,5 DAAGSE HEFTRUCK
71,Solidworks formes complexes
71,Automate siemens S7Sys1+Sys2
71,Spuittechnieken, kwaliteit en communicatie
41,Cleantech Consultant
91,PRATIQUES SOIGNANTES EN SANTE MENTALE ET PSYCHIATRIE DE L' ADULTE
72,Voedingsspecifiek Specifique alimentaire Basisopleiding confiserie
71,VISUEEL LASINSPECTEUR
71,Industrieel elektrotechnisch installateur
70,Verantwoordelijke productielijn
41,Permanente vorming voor leiding gevenden (Leaders Fora, DIL, culture, ...).
91,Basiscursus Palliatieve Zorg 1/2016
71,Industriële pneumatica
73,Wegenbouwer
72,Bobijnopzetten/ Montage de bobines
23,tolken: combinatie van ten minste twee talen
54,Formation certifiante analyse vibratoire cat1
92,Getuigschrift in de Eerstelijns Psychologische zorg
71,VCI Kommunication
21,Mudbox
41,Logistic Engineer
91,Bijzondere beroepstitel geriatrie (BBT geriatrie)
3,Meter of peter worden
81,Staltechtnieken voor varkens
71,Usinage conventionnel tournage / fraisage
21,Postgraduaat C.R.E.A. -tainment
101,Grootkeukenmanager
91,Brugprogramma prof. Bachelor in de verpleegkunde
91,Optiek en optometrie
61,SmartSign (info screen software).
23,Taal en integratie
81,Attest vervoer levend vee-varken
31,Maatschappijoriëntatie: Werk
53,Geomatica en landmeetkunde
23,Néerlandais intensif (résidentiel)
72,Scheren van poolweefsels
11,TUTORAT
92,Formation à l'approche systémique et à la thérapie familiale en quatre ans
102,Antwerpen:mandaatmodule comité preventie en bescherming 1-3 groepen
61,postgraduaat ERP (SAP)
71,Electro-pneumatique
73,Kogellagers en reductoren
101,Wedding planner
71,A3 thinking training (Bedrijfsinterne opleiding bij KAUTEX TEXTRON BENELUX BVBA)
92,Pedagogie van het jonge kind
71,Automates PLC5
71,Toegepaste technieken uit de pneumatiek en hydraulica
102,Preventieadviseur niveau 2 (Bedrijfsinterne opleiding bij Jaga nv)
41,Beroepsopleiding leidinggevend en niet-leidinggevend kader 2016-2017 (modulair systeem)
72,Kwaliteitszorg Sécurité alimentaire et qualité Assurance qualité dans les laboratoires d'essai (selon la norme ISO 17025)
52,Milieuzorg Environnement Intégration: QSE: Qualité - Sécurité - Environnement
91,Bachelorprogramma in de logopedische en audiologische wetenschappen
61,ORACLE
91,Beroepsopleiding : Postgraduaten en navorming Palliatieve zorg voor verpleegkundigen
71,Mécanique de base (maitenance machine-outils)
72,Kwaliteitszorg Sécurité alimentaire et qualité IFS-Logistics
81,Sorteren van appelen en peren 1 volledige dag
41,Leidinggeven voor (hulp)monitoren
102,Basiskennis van de preventieadviseur (Art 24 1° en Art 25 van het KB van 17 mei 2007)
104,Chauffeur/begeleider transport (laden-leveren-lossen)
91,Evidence based midwifery: EBM, wat doe je daar mee?
91,Herbronningsreeks voor verzorgenden (zorgregio Ieper)
91,BanaBa Zorgmanagement
71,Plaatlasser
72,Subsector Subsectorielles Belgapom
41,Winkelverantwoordelijke
91,Postgraduaat neurologische taal- en spraakstoornissen (NTSS)
41,Chef de partie - Module 2: formation gestion et savoir-être
80,Parcours vaste planten en heesters - basis 6 volledige dagen
71,ROBOTPROGRAMMEUR -351U
84,Diergeneeskundige wetenschappen
72,Voedingsspecifiek Specifique alimentaire Conduite autonome d'un évaporateur-concentrateur
72,Specialisatie glas-in-lood en brandschilderen
41,Beleggingsadviseur
11,Onderwijs: secundair onderwijs
23,vertalen: combinatie van ten minste twee talen
61,Autokom - Module 2
91,BaNaBa (Bachelors na Bachelors) in de intensieve zorgen en de spoedgevallenzorg
102,Preventie arbeidsongevallen en veilig omgaan met machines met gratis risicoanalyse op het bedrijf. Keuze uit: tuinaanleg, tuinbouw, landbouw-loonwerk 1 volledige dag
61,Microsoft SQL Server - Principes et conception
71,SCHNEIDER: Automates PREMIUM et MICRO
104,Opleiding modules behaviour based safety voor de professionele bestuurder
81,Aanleggen van zwemvijvers 2 volledige dagen
71,Schakelprogramma: master industriële wetenschappen: elektromechanica
102,Aanvullende vorming voor preventieadviseurs – Specialisatiemodule niveau 1- Psychosociale belasting van de arbeid
72,Module Clarebout
91,Permanente vorming referentieverpleegkundige in de wondzorg
91,Développement et perfectionnement en soins infirmiers liés à la pathologie cardiovasculaire
81,Aanleggen vangroendaken 1 volledige dag
31,Formation continue en santé mentale et psychiatrie : Module de formation 5 - Psychopathologie de la psychose (32h)
23,toegepaste taalkunde: combinatie van ten minste twee talen
72,Realisaties kinder- en tienerkleding
71,Frezen
71,Usinage
71,ALUMINIUMTECHNOLOGIE - 80 u
81,Vermeerderingstechnieken in de boomkwekerij 1 volledige dag
23,Taalopleiding Spaans
73,Initiatie bouwploegbaas
73,Gevelmetselwerk
92,Hulp verlenen bij complexe verwerkingsprocessen en trauma (TH11)
70,Métrologie spécialisation
91,Postgraduaat in de geestelijke gezondheidszorg en psychiatrie module 4
91,Banaba verpleegkunde in de intensieve zorg en spoedgevallenzorg basismodule 1
71,Moderne dieseltechnieken
91,Modeltraject van gebrevetteerd/gediplomeerd naar gegradueerde verpleegkundige (brugopleiding)
71,Onderhoudsmecanicien
73,Schilder - Industrieel Schilder
41,Fundamentele bedrijfsvaardigheiden voor klantendienst en binnendienstmedewerkers en voor management en eerstelijnsleidinggevenden
41,GESTION ET COMMUNICATION - Mind Mapping
91,spécialisation en santé communautiare (baccalauréat en soins infirmiers spécialisée en …)
41,PI2-strategisch inkopen
91,Postgraduaatsopleiding in het kader van het behalen van de bijzondere beroepstitel verpleegkundige gespcialiseerd in de pediatrie en neonatologie
91,Bachelor na bachelor: oncologie + postgraduaat oncologie
91,Verkort opleidingstraject bachelor in de verpleegkunde via volwassenonderwijs 1ste jaar 
81,Erkend gebruiker van sproeistoffen 20d
91,Advanced Dentistry
91,Pratique soignantes en Santé Mentale et Psychiatrie de l'adulte
61,SCHATZ SYSTEM
41,Comptabilité et finance pour non-financier
71,Machine de mesure tridimensionnelle (MMT)
72,WORKSHOP KVP - 120 u
73,Behangen
91,Edu Wond - Postgraduaat Stomatherapie en wondzorg
91,Bachelor verpleegkunde (afstandonderwijs geriatrie module 4)
84,Paardenziekten en medicijnen 1 volledige dag
72,Voedingsspecifiek Specifique alimentaire migratie
72,Leeggoed (32 u)
61,ITIL® Intermediate Service Offerings and Agreements
41,Leidinggevende type A - bekwaamheidsattest
71,Koeltechnicus
91,Bachelor in de Verpleegkunde, werktraject (switch)
102,Brandpreventie en -bestrijding
71,WPS-ALUMINIUM
91,Dagopleiding Bachelor in de verpleegkunde
72,Nazicht textielproduct/Visiter le produit textile
21,Industrieel productontwerpen
91,Farmaceutisch-technisch assistent
71,Bedienen coatinglijn/Conduire la ligne d'enduction
72,Comment secourir et repérer les aspects techniques des dangers au sein de l'entreprise verrière
